left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.826080 0.064975 
219.021744 216.304352 0.026790 
177.173904 226.086960 0.011662 
174.456528 219.565216 0.020793 
169.565216 223.913040 0.010456 
225.000000 177.717392 0.011136 
228.260864 210.869568 0.009225 
224.456512 214.130432 0.007306 
223.913040 215.217392 0.004858 
228.260864 190.217392 0.009476 
219.565216 225.543472 0.010071 
223.913040 221.195648 0.006020 
223.913040 215.217392 0.002913 
226.630432 191.847824 0.010478 
219.021744 226.086960 0.011449 
211.413040 238.586960 0.007756 
213.586960 245.652176 0.005380 
219.565216 171.739136 0.016996 
238.586960 188.043472 0.010030 
240.760864 192.934784 0.007153 
207.065216 244.565216 0.005988 


