left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
125.543480 177.173904 0.143524 
135.869568 162.500000 0.229455 
150.543472 142.934784 0.538674 
133.695648 122.282608 0.523044 
113.586960 116.847824 0.097263 
110.326088 133.695648 0.014236 
153.804352 148.913040 0.008872 
129.347824 158.695648 0.012968 
109.239128 115.217392 0.009589 
225.000000 215.217392 0.008338 
219.565216 225.543472 0.010222 
223.913040 221.739136 0.005789 
111.413040 136.956528 0.004044 
225.543472 195.652176 0.008664 
219.021744 226.086960 0.011475 
210.869568 238.586960 0.007879 
209.239136 245.108688 0.005558 
215.217392 219.021744 0.010077 
238.043472 191.304352 0.009633 
206.521744 242.934784 0.007291 
204.347824 244.565216 0.006338 


