left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
214.673904 223.369568 0.064667 
219.021744 216.304352 0.026456 
177.173904 227.173904 0.010020 
173.913040 222.282608 0.016724 
170.652176 225.543472 0.009840 
225.000000 180.978256 0.010688 
228.260864 211.413040 0.009124 
224.456512 214.673904 0.007229 
223.369568 215.760864 0.004680 
227.717392 190.760864 0.009336 
220.108688 224.456512 0.009813 
223.913040 220.652176 0.005945 
223.913040 215.760864 0.002825 
226.086960 192.391296 0.010371 
219.565216 225.543472 0.011180 
235.326080 213.043472 0.007308 
214.673904 245.108688 0.004688 
220.108688 172.282608 0.014575 
238.586960 188.043472 0.010041 
240.760864 192.934784 0.007124 
207.608688 244.021744 0.005465 


