left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.826080 0.060907 
218.478256 216.847824 0.026250 
196.195648 216.304352 0.010055 
173.913040 223.913040 0.015298 
171.195648 226.086960 0.009548 
224.456512 176.630432 0.011351 
227.717392 209.782608 0.009328 
223.913040 213.586960 0.007369 
222.826080 215.217392 0.004869 
228.260864 190.217392 0.009037 
220.108688 224.456512 0.010045 
223.913040 220.652176 0.005971 
223.369568 215.217392 0.002881 
225.000000 195.652176 0.010037 
219.565216 225.543472 0.011298 
214.130432 237.500000 0.007278 
215.217392 245.108688 0.004818 
219.565216 170.652176 0.017448 
238.586960 189.673904 0.009757 
235.326080 211.413040 0.006942 
210.326080 244.565216 0.005530 


