left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 222.282608 0.050171 
219.565216 213.043472 0.023739 
210.869568 206.521744 0.011409 
175.000000 225.000000 0.011477 
170.652176 226.086960 0.008855 
223.913040 192.934784 0.009100 
227.173904 216.847824 0.008733 
227.717392 211.956512 0.006707 
224.456512 210.869568 0.003272 
225.000000 194.021744 0.008569 
220.652176 223.913040 0.010942 
223.369568 223.913040 0.005879 
224.456512 211.956512 0.001712 
224.456512 193.478256 0.009228 
219.565216 225.000000 0.011903 
213.043472 236.956512 0.007837 
211.956512 241.847824 0.005156 
215.760864 196.739136 0.013608 
236.956512 191.847824 0.009022 
213.043472 239.130432 0.007174 
210.326080 241.304352 0.005930 


