left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
130.434784 184.239136 0.244508 
145.652176 176.086960 0.411453 
164.130432 163.043472 0.700165 
175.000000 140.217392 0.712111 
184.239136 120.108696 0.747307 
139.673920 162.500000 0.012033 
165.217392 171.739136 0.013901 
158.695648 106.521736 0.036127 
151.630432 100.000000 0.012062 
232.608688 213.586960 0.008433 
227.717392 219.021744 0.008684 
161.413040 110.326088 0.006166 
144.565216 186.956512 0.003216 
232.608688 213.586960 0.008036 
229.347824 219.565216 0.009531 
229.347824 223.913040 0.006767 
224.456512 235.869568 0.003298 
233.695648 213.586960 0.008698 
238.043472 197.826080 0.007986 
235.869568 211.956512 0.006390 
227.173904 240.760864 0.004204 


