left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
195.652176 173.369568 0.069895 
216.847824 216.304352 0.023556 
207.065216 210.326080 0.011469 
175.000000 220.108688 0.016747 
171.195648 226.086960 0.009698 
221.739136 197.826080 0.009351 
227.717392 206.521744 0.009313 
225.000000 207.065216 0.007402 
223.913040 209.239136 0.004556 
226.086960 194.021744 0.009402 
220.108688 223.913040 0.010741 
223.369568 221.739136 0.006006 
223.913040 212.500000 0.002536 
219.565216 163.043472 0.013017 
219.565216 225.000000 0.011728 
211.413040 236.956512 0.007652 
210.869568 242.391296 0.004952 
218.478256 165.760864 0.020729 
237.500000 191.304352 0.009425 
211.956512 238.043472 0.006900 
208.152176 241.847824 0.005744 


