left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
128.260864 179.891296 0.229409 
145.108688 169.565216 0.430376 
157.608688 150.000000 0.660162 
166.847824 129.347824 0.722796 
172.282608 110.326088 0.672205 
171.739136 110.869568 0.016585 
160.326080 158.695648 0.014996 
174.456528 119.565216 0.010489 
172.282608 109.782608 0.008639 
228.260864 194.021744 0.008317 
220.108688 225.000000 0.009921 
223.369568 223.913040 0.005763 
145.108688 181.521744 0.005171 
225.000000 197.826080 0.009449 
219.021744 227.717392 0.011406 
212.500000 239.130432 0.008543 
209.239136 245.108688 0.006376 
215.760864 215.760864 0.010103 
202.717392 238.043472 0.009068 
216.304352 238.043472 0.007682 
207.065216 245.108688 0.006759 


