left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.826080 0.057228 
218.478256 216.304352 0.024168 
157.065216 212.500000 0.023027 
173.369568 219.565216 0.020696 
142.391296 232.065216 0.008119 
223.913040 189.130432 0.009880 
227.717392 215.217392 0.008641 
235.869568 194.565216 0.006761 
224.456512 212.500000 0.003603 
225.000000 193.478256 0.009314 
219.565216 226.086960 0.010924 
223.369568 223.913040 0.006082 
179.891296 246.739120 0.004096 
219.565216 163.586960 0.010862 
219.021744 226.630432 0.012209 
210.326080 238.586960 0.008768 
182.065216 247.282608 0.006715 
217.391296 165.760864 0.018514 
204.347824 237.500000 0.009734 
205.434784 245.108688 0.007968 
202.717392 246.739120 0.006873 


