left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 222.826080 0.038329 
201.086960 219.565216 0.020925 
171.195648 207.608688 0.015565 
175.000000 220.108688 0.018272 
165.217392 226.630432 0.008819 
224.456512 190.760864 0.009624 
225.543472 219.021744 0.008037 
229.891296 206.521744 0.006520 
211.956512 240.217392 0.003066 
232.065216 214.673904 0.007881 
222.282608 223.369568 0.008528 
223.913040 224.456512 0.005422 
203.260864 245.108688 0.001751 
223.913040 193.478256 0.007671 
219.021744 226.086960 0.010386 
209.782608 236.413040 0.007976 
204.891296 243.478256 0.005480 
215.760864 216.304352 0.008810 
205.978256 234.239120 0.008988 
209.782608 236.956512 0.007446 
207.065216 239.673904 0.006373 


