left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 221.739136 0.054629 
217.934784 216.304352 0.024939 
181.521744 229.891296 0.011262 
175.000000 219.565216 0.018423 
170.652176 225.000000 0.010193 
223.913040 173.913040 0.010904 
227.717392 208.152176 0.009129 
224.456512 211.413040 0.007202 
223.369568 213.586960 0.004504 
228.260864 190.217392 0.008719 
220.108688 224.456512 0.010616 
223.369568 221.739136 0.005997 
223.369568 215.217392 0.002597 
225.000000 195.652176 0.009550 
219.021744 226.086960 0.011822 
211.413040 239.130432 0.007989 
214.130432 244.565216 0.005529 
219.021744 171.195648 0.017229 
238.043472 190.217392 0.009505 
212.500000 240.217392 0.007095 
207.608688 244.021744 0.006046 


