left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
195.108688 153.260864 0.469746 
179.347824 158.695648 0.665633 
169.021744 169.021744 0.740972 
151.630432 180.434784 0.865553 
139.130432 192.391296 0.816607 
147.826080 132.065216 0.633540 
122.826088 144.565216 0.829292 
110.869568 157.608688 0.818307 
101.086960 166.847824 0.601227 
145.108688 125.000000 0.624634 
117.391304 140.217392 0.425899 
111.413040 153.804352 0.215257 
101.086960 159.782608 0.077842 
145.108688 125.000000 0.635906 
117.391304 136.413040 0.308796 
122.826088 149.456528 0.209353 
123.369568 154.347824 0.105634 
145.652176 127.717392 0.570889 
127.717392 139.130432 0.387128 
130.978256 149.456528 0.376719 
124.456520 151.630432 0.189948 


