left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
195.652176 172.826080 0.058306 
216.847824 215.760864 0.022689 
147.826080 114.130432 0.064021 
135.869568 128.804352 0.279026 
124.456520 144.565216 0.288363 
220.108688 197.282608 0.009187 
227.717392 207.608688 0.008866 
225.543472 207.608688 0.007001 
123.913040 145.108688 0.017945 
225.543472 192.934784 0.008913 
220.108688 224.456512 0.010874 
223.369568 223.369568 0.005914 
123.913040 145.108688 0.004942 
219.565216 163.586960 0.013141 
219.565216 225.543472 0.011998 
211.413040 237.500000 0.008178 
209.782608 243.478256 0.005551 
217.391296 166.847824 0.021157 
237.500000 191.304352 0.008957 
136.413040 127.717392 0.008966 
207.065216 242.391296 0.006219 


