left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
158.695648 144.565216 0.325143 
145.652176 145.108688 0.206191 
140.760864 152.717392 0.213322 
128.804352 164.673904 0.302059 
118.478264 179.347824 0.355059 
150.000000 145.108688 0.020762 
221.195648 215.760864 0.010007 
217.391296 215.217392 0.007203 
114.673912 179.891296 0.011296 
217.391296 215.217392 0.009704 
221.739136 219.565216 0.010042 
220.652176 220.652176 0.006007 
218.478256 236.413040 0.002658 
215.760864 214.130432 0.010381 
222.282608 221.195648 0.010712 
221.739136 226.086960 0.007603 
217.934784 236.956512 0.004577 
145.108688 150.543472 0.045198 
211.413040 215.217392 0.008955 
216.304352 219.021744 0.007154 
217.391296 237.500000 0.004707 


