left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 222.282608 0.047320 
217.391296 215.217392 0.023835 
210.869568 207.608688 0.011678 
175.543472 220.652176 0.010758 
172.826080 226.086960 0.008591 
220.108688 197.282608 0.008853 
221.739136 222.826080 0.008723 
227.717392 215.217392 0.006695 
224.456512 211.956512 0.003155 
225.000000 194.021744 0.008401 
220.108688 224.456512 0.011087 
223.369568 223.913040 0.005974 
226.086960 242.934784 0.001717 
225.000000 193.478256 0.009187 
219.565216 225.000000 0.012141 
215.217392 236.413040 0.008026 
214.130432 242.391296 0.005311 
216.847824 195.652176 0.011222 
236.956512 191.304352 0.009295 
214.673904 238.043472 0.007314 
210.869568 241.304352 0.006001 


