left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 221.739136 0.044205 
219.565216 211.956512 0.022671 
180.978256 210.869568 0.010052 
175.543472 218.478256 0.011303 
171.739136 225.000000 0.008971 
223.913040 191.304352 0.008845 
226.630432 216.304352 0.008925 
228.260864 212.500000 0.006763 
224.456512 211.956512 0.003079 
225.000000 193.478256 0.008417 
220.108688 223.913040 0.011098 
223.913040 222.826080 0.006002 
224.456512 213.586960 0.001645 
224.456512 193.478256 0.008946 
220.108688 223.913040 0.012026 
214.130432 235.869568 0.007894 
213.043472 241.304352 0.005130 
215.760864 195.652176 0.011183 
236.956512 190.760864 0.009155 
214.130432 236.413040 0.007170 
209.239136 240.760864 0.005810 


