left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
214.673904 223.369568 0.061273 
218.478256 216.847824 0.024238 
176.086960 227.717392 0.012471 
173.369568 216.304352 0.022516 
170.108688 223.913040 0.009354 
223.913040 188.043472 0.010388 
233.695648 195.652176 0.008959 
225.543472 207.608688 0.007036 
223.913040 211.956512 0.004306 
226.630432 191.847824 0.009624 
220.108688 224.456512 0.010006 
223.913040 221.195648 0.005856 
223.913040 214.673904 0.002505 
220.108688 163.586960 0.012682 
219.021744 225.543472 0.011228 
208.695648 238.043472 0.007668 
206.521744 245.108688 0.005296 
218.478256 165.760864 0.021604 
238.043472 190.217392 0.009686 
202.173904 242.934784 0.007504 
202.173904 244.021744 0.006259 


