left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.826080 0.067800 
138.586960 141.304352 0.025897 
142.934784 132.608688 0.176364 
122.282608 112.500000 0.065821 
121.195648 113.586960 0.018508 
136.413040 135.869568 0.019106 
141.847824 132.065216 0.012062 
105.978264 117.391304 0.013680 
105.434784 101.086960 0.006630 
224.456512 215.217392 0.008304 
219.565216 225.543472 0.009522 
100.543480 101.086960 0.012777 
101.086960 101.086960 0.002632 
225.000000 197.282608 0.008801 
219.021744 226.630432 0.011138 
101.086960 101.086960 0.010428 
101.086960 101.086960 0.007296 
214.673904 219.565216 0.010183 
238.043472 190.760864 0.009847 
101.086960 100.543480 0.018026 
101.086960 100.543480 0.010645 


